1.000000e+00    3.879448e-03
2.000000e+00    2.812925e-03
3.000000e+00    2.377962e-03
4.000000e+00    2.116262e-03
5.000000e+00    1.932872e-03
6.000000e+00    1.793580e-03
7.000000e+00    1.682440e-03
8.000000e+00    1.590731e-03
9.000000e+00    1.513216e-03
1.000000e+01    1.446460e-03
1.100000e+01    1.388105e-03
1.200000e+01    1.336487e-03
1.300000e+01    1.290383e-03
1.400000e+01    1.248854e-03
1.500000e+01    1.211147e-03
1.600000e+01    1.176730e-03
1.700000e+01    1.145145e-03
1.800000e+01    1.116003e-03
1.900000e+01    1.089009e-03
2.000000e+01    1.063930e-03
