1.000000e+00    5.825106e-02
6.000000e+00    5.026012e-03
1.100000e+01    2.064459e-03
1.600000e+01    1.183203e-03
2.100000e+01    7.938592e-04
2.600000e+01    5.849888e-04
3.100000e+01    4.587938e-04
3.600000e+01    3.760468e-04
4.100000e+01    3.184072e-04
4.600000e+01    2.763251e-04
5.100000e+01    2.444242e-04
5.600000e+01    2.194857e-04
6.100000e+01    1.994833e-04
6.600000e+01    1.830880e-04
7.100000e+01    1.694023e-04
7.600000e+01    1.577961e-04
8.100000e+01    1.478186e-04
8.600000e+01    1.391393e-04
9.100000e+01    1.315113e-04
9.600000e+01    1.247465e-04
1.010000e+02    1.186994e-04
1.060000e+02    1.132558e-04
1.110000e+02    1.083248e-04
1.160000e+02    1.038335e-04
1.210000e+02    9.972215e-05
1.260000e+02    9.594186e-05
1.310000e+02    9.245200e-05
1.360000e+02    8.921853e-05
1.410000e+02    8.621272e-05
1.460000e+02    8.341011e-05
