1.000000e+00    3.526664e-02
2.000000e+00    3.425969e-02
3.000000e+00    9.524767e-03
4.000000e+00    9.174490e-03
5.000000e+00    8.808401e-03
6.000000e+00    8.485238e-03
7.000000e+00    8.204195e-03
8.000000e+00    7.959056e-03
9.000000e+00    7.742754e-03
1.000000e+01    7.550647e-03
1.100000e+01    7.379338e-03
1.200000e+01    7.224157e-03
1.300000e+01    7.082190e-03
1.400000e+01    6.951714e-03
1.500000e+01    6.833040e-03
1.600000e+01    6.722720e-03
1.700000e+01    6.619349e-03
1.800000e+01    6.524483e-03
1.900000e+01    6.434521e-03
2.000000e+01    6.350686e-03
3.000000e+01    5.716896e-03
4.000000e+01    5.301399e-03
5.000000e+01    4.997659e-03
1.500000e+02    3.715458e-03
3.000000e+02    3.056068e-03
1.000000e+03    2.138856e-03
1.500000e+03    1.879392e-03
